num. clusters,x,y,z,inercia
1,0.05781963003635561,-0.015302858949595662,-0.5781273580238642,53.27314357919387
2,0.04366424039912467,-0.1306588746104119,0.26906456121030187,31.083745323672513
2,0.06318891576082251,0.028452871128644978,-0.8994760170437204,31.083745323672513
3,0.044962418868388004,0.37878510094229506,-0.1306507497282175,20.562424652056265
3,0.06836350062673648,-0.045714147872310484,-1.0784114270169072,20.562424652056265
3,0.05267355412701045,-0.8334704689549578,0.04537411926310353,20.562424652056265
4,0.06899335425951389,-0.10249023514836034,-1.1136075826500893,14.977019734854549
4,0.04928795462175072,0.32249911837167483,-0.4159624411148043,14.977019734854549
4,0.05267355412701045,-0.8334704689549578,0.04537411926310353,14.977019734854549
4,0.039731524978463384,0.6669199654555117,0.765707134180254,14.977019734854549
5,0.04845791032220695,-0.40997476459690296,-0.2848938236173904,10.71889505111912
5,0.06890192624571427,-0.06875340200766797,-1.1224457377578068,10.71889505111912
5,0.051406495367774946,0.4685238551404869,-0.4296590250523359,10.71889505111912
5,0.035543214629655845,0.5696432683638628,0.9189517668898369,10.71889505111912
5,0.052495296637576,-1.1328621655777589,0.5601234387699231,10.71889505111912
6,0.07182795156204554,-0.13283543058161495,-1.1836647378192962,8.354178166200157
6,0.03905848237918226,0.1495236112211263,0.08296033892043653,8.354178166200157
6,0.048366635155115356,-1.1473949140378137,0.7002529034143469,8.354178166200157
6,0.05557998979009931,0.39167290242189556,-0.6731411956420585,8.354178166200157
6,0.053529318693180054,-0.5990507857028003,-0.3501218028621036,8.354178166200157
6,0.04137188052748093,1.0070217200212124,0.8374786688331518,8.354178166200157
7,0.07331453812839299,-0.14490998986648945,-1.2002480377208542,7.005033422969584
7,0.05273984355674592,-1.0708813169370999,0.4767366069796616,7.005033422969584
7,0.03842865109850444,0.10519427096472338,0.09736354075548315,7.005033422969584
7,0.05763238332531259,0.2798355774639321,-0.7730259917188471,7.005033422969584
7,0.05075242537610053,0.6934091369084605,-0.38173589451602247,7.005033422969584
7,0.03381543760437462,0.9825192031207649,1.1798537015787658,7.005033422969584
7,0.05145136191207432,-0.5046149242768084,-0.46604372038926534,7.005033422969584
8,0.06648725592536256,-0.2745046474818006,-0.979785852895855,5.97053596805965
8,0.05786936945526825,0.3050622892960225,-0.7742743670287158,5.97053596805965
8,0.03842865109850444,0.10519427096472338,0.09736354075548315,5.97053596805965
8,0.03381543760437462,0.9825192031207649,1.1798537015787658,5.97053596805965
8,0.052495296637576,-1.1328621655777589,0.5601234387699231,5.97053596805965
8,0.0519812563057562,-0.5514827470993264,-0.3850945411675367,5.97053596805965
8,0.07646761314843788,-0.06502546623359651,-1.3236558714422961,5.97053596805965
8,0.04935921184004879,0.6883457302168232,-0.33001578791846464,5.97053596805965
