num. clusters,x,y,z,inercia
1,0.056895308995866985,-0.18932587440879112,0.9919400676765899,22.101189513259826
2,0.04847576103481612,0.02096035587243847,0.7986166416844801,9.707304399412733
2,0.0781918126620545,-0.7212263392377836,1.4809346157742795,9.707304399412733
3,0.08712368913681173,0.008481074371163688,1.103016739225959,5.897812721236533
3,0.08093435283642786,-0.8380949797098783,1.4815431255951719,5.897812721236533
3,0.0007710841242462366,0.0076634658880284645,0.5048182541194027,5.897812721236533
4,0.019029813377096187,-0.055113625511876874,1.0731325405290277,2.9106850657397416
4,0.08093435283642786,-0.8380949797098783,1.4815431255951719,2.9106850657397416
4,0.0007710841242462366,0.0076634658880284645,0.5048182541194027,2.9106850657397416
4,0.9042501982533984,0.7716174729676497,1.461627123589138,2.9106850657397416
5,0.0007710841242462366,0.0076634658880284645,0.5048182541194027,1.5848775497637162
5,0.021884009650802255,-1.0135361513495011,1.4792457908267589,1.5848775497637162
5,0.12633861238756458,-0.3451144809363704,1.4871249595142793,1.5848775497637162
5,0.012789643120749844,-0.04141005188252475,0.9899723988979863,1.5848775497637162
5,0.9042501982533984,0.7716174729676497,1.461627123589138,1.5848775497637162
6,0.03678447755511618,-0.681692105398164,1.4904600693236556,1.0357173296820648
6,0.012789643120749844,-0.04141005188252475,0.9899723988979863,1.0357173296820648
6,0.9042501982533984,0.7716174729676497,1.461627123589138,1.0357173296820648
6,0.0007710841242462366,0.0076634658880284645,0.5048182541194027,1.0357173296820648
6,0.18557679420994677,-0.17548650186993625,1.4918291488443218,1.0357173296820648
6,0.02236876137092767,-1.1793772676075702,1.4629020908516979,1.0357173296820648
7,0.012789643120749844,-0.04141005188252475,0.9899723988979863,0.6153992717060786
7,0.02236876137092767,-1.1793772676075702,1.4629020908516979,0.6153992717060786
7,0.03678447755511618,-0.681692105398164,1.4904600693236556,0.6153992717060786
7,0.0007710841242462366,0.0076634658880284645,0.5048182541194027,0.6153992717060786
7,0.7269613124144222,-0.38290653471513236,1.5034127494846712,0.6153992717060786
7,0.9042501982533984,0.7716174729676497,1.461627123589138,0.6153992717060786
7,0.050230664658827945,-0.12363149365863724,1.4889332486842346,0.6153992717060786
8,0.013986852830673184,-0.12988988761684872,0.9909385825844143,0.4587783086345102
8,0.03678447755511618,-0.681692105398164,1.4904600693236556,0.4587783086345102
8,0.0007710841242462366,0.0076634658880284645,0.5048182541194027,0.4587783086345102
8,0.9042501982533984,0.7716174729676497,1.461627123589138,0.4587783086345102
8,0.011592433410826504,0.0470697838517993,0.9890062152115583,0.4587783086345102
8,0.050230664658827945,-0.12363149365863724,1.4889332486842346,0.4587783086345102
8,0.7269613124144222,-0.38290653471513236,1.5034127494846712,0.4587783086345102
8,0.02236876137092767,-1.1793772676075702,1.4629020908516979,0.4587783086345102
