num. clusters,x,y,z,inercia
1,437.2723151670847,672.1498193221871,0.8684487673818407,71875722.5947756
2,174.23213785060278,302.11790400307257,0.8926430529794895,10041596.447940882
2,1752.473201749494,2522.3093959177622,0.7474773393935964,10041596.447940882
3,63.50244860437169,118.33772452889127,0.9159994784294377,834352.6492104889
3,1752.473201749494,2522.3093959177622,0.7474773393935964,834352.6492104889
3,617.1508948355274,1037.2386218997992,0.7992173511796969,834352.6492104889
4,25.996521650084958,48.59714125558935,0.9354450276701967,81899.38239489072
4,1752.473201749494,2522.3093959177622,0.7474773393935964,81899.38239489072
4,617.1508948355274,1037.2386218997992,0.7992173511796969,81899.38239489072
4,176.02022946723156,327.55947434879556,0.857662830707161,81899.38239489072
5,176.02022946723156,327.55947434879556,0.857662830707161,2956.19709377013
5,1752.473201749494,2522.3093959177622,0.7474773393935964,2956.19709377013
5,617.1508948355274,1037.2386218997992,0.7992173511796969,2956.19709377013
5,9.209422221039517,16.442629777307843,0.9564062085137509,2956.19709377013
5,59.57072050817567,112.90616421215168,0.893522665983088,2956.19709377013
6,14.984632189926117,27.140978701394033,0.943778503900269,0.039506867207399904
6,1752.473201749494,2522.3093959177622,0.7474773393935964,0.039506867207399904
6,617.1508948355274,1037.2386218997992,0.7992173511796969,0.039506867207399904
6,176.02022946723156,327.55947434879556,0.857662830707161,0.039506867207399904
6,59.57072050817567,112.90616421215168,0.893522665983088,0.039506867207399904
6,3.434212252153145,5.744280853221767,0.9690339131272329,0.039506867207399904
