num. clusters,x,y,z,inercia
1,0.28072043885368725,-0.8434603907060684,0.02354896312886973,2.264336676375098
2,0.2810005342368005,-0.8408616933747711,0.11983286425900318,0.8727234816630006
2,0.27931996193812125,-0.8564538773625543,-0.4578705425217975,0.8727234816630006
3,0.32671422811726447,-0.7488639484370749,0.053775387270769845,0.3133390886179067
3,0.27931996193812125,-0.8564538773625543,-0.4578705425217975,0.3133390886179067
3,0.21242999341610447,-0.9788583107813156,0.21891907974135316,0.3133390886179067
4,0.37300980215482876,-0.7579492136959494,0.21028784460166383,0.112924302217557
4,0.27931996193812125,-0.8564538773625543,-0.4578705425217975,0.112924302217557
4,0.21242999341610447,-0.9788583107813156,0.21891907974135316,0.112924302217557
4,0.30356644109848235,-0.7443213158076376,-0.024480841394677166,0.112924302217557
5,0.21242999341610447,-0.9788583107813156,0.21891907974135316,0.029115665335907096
5,0.2783763588210315,-0.817111316415974,0.024995812235683035,0.029115665335907096
5,0.27931996193812125,-0.8564538773625543,-0.4578705425217975,0.029115665335907096
5,0.37300980215482876,-0.7579492136959494,0.21028784460166383,0.029115665335907096
5,0.3287565233759332,-0.6715313151993012,-0.07395749502503735,0.029115665335907096
6,0.2783763588210315,-0.817111316415974,0.024995812235683035,3.851859888774472e-33
6,0.27931996193812125,-0.8564538773625543,-0.4578705425217975,3.851859888774472e-33
6,0.22885793574284502,-0.9943444018750447,0.1699102006770783,3.851859888774472e-33
6,0.3287565233759332,-0.6715313151993012,-0.07395749502503735,3.851859888774472e-33
6,0.37300980215482876,-0.7579492136959494,0.21028784460166383,3.851859888774472e-33
6,0.19600205108936392,-0.9633722196875865,0.26792795880562803,3.851859888774472e-33
